Packages/dbus-libs-1.12.20-8.el9.i686.rpm	dbus-libs-1.12.20-8.el9.i686.rpm	170778	D:\BaseOS\Packages\dbus-libs-1.12.20-8.el9.i686.rpm
Packages/dbus-libs-1.12.20-8.el9.x86_64.rpm	dbus-libs-1.12.20-8.el9.x86_64.rpm	157201	D:\BaseOS\Packages\dbus-libs-1.12.20-8.el9.x86_64.rpm
Packages/dbus-tools-1.12.20-8.el9.x86_64.rpm	dbus-tools-1.12.20-8.el9.x86_64.rpm	57021	D:\BaseOS\Packages\dbus-tools-1.12.20-8.el9.x86_64.rpm
Packages/dejavu-sans-fonts-2.37-18.el9.noarch.rpm	dejavu-sans-fonts-2.37-18.el9.noarch.rpm	1383421	D:\BaseOS\Packages\dejavu-sans-fonts-2.37-18.el9.noarch.rpm
Packages/dejavu-sans-mono-fonts-2.37-18.el9.noarch.rpm	dejavu-sans-mono-fonts-2.37-18.el9.noarch.rpm	482553	D:\BaseOS\Packages\dejavu-sans-mono-fonts-2.37-18.el9.noarch.rpm
Packages/dejavu-serif-fonts-2.37-18.el9.noarch.rpm	dejavu-serif-fonts-2.37-18.el9.noarch.rpm	1082076	D:\BaseOS\Packages\dejavu-serif-fonts-2.37-18.el9.noarch.rpm
Packages/device-mapper-1.02.202-6.el9.x86_64.rpm	device-mapper-1.02.202-6.el9.x86_64.rpm	146604	D:\BaseOS\Packages\device-mapper-1.02.202-6.el9.x86_64.rpm
Packages/device-mapper-event-1.02.202-6.el9.x86_64.rpm	device-mapper-event-1.02.202-6.el9.x86_64.rpm	37226	D:\BaseOS\Packages\device-mapper-event-1.02.202-6.el9.x86_64.rpm
Packages/device-mapper-event-libs-1.02.202-6.el9.i686.rpm	device-mapper-event-libs-1.02.202-6.el9.i686.rpm	35617	D:\BaseOS\Packages\device-mapper-event-libs-1.02.202-6.el9.i686.rpm
Packages/device-mapper-event-libs-1.02.202-6.el9.x86_64.rpm	device-mapper-event-libs-1.02.202-6.el9.x86_64.rpm	34526	D:\BaseOS\Packages\device-mapper-event-libs-1.02.202-6.el9.x86_64.rpm
Packages/device-mapper-libs-1.02.202-6.el9.i686.rpm	device-mapper-libs-1.02.202-6.el9.i686.rpm	200866	D:\BaseOS\Packages\device-mapper-libs-1.02.202-6.el9.i686.rpm
Packages/device-mapper-libs-1.02.202-6.el9.x86_64.rpm	device-mapper-libs-1.02.202-6.el9.x86_64.rpm	185301	D:\BaseOS\Packages\device-mapper-libs-1.02.202-6.el9.x86_64.rpm
Packages/device-mapper-multipath-0.8.7-35.el9.x86_64.rpm	device-mapper-multipath-0.8.7-35.el9.x86_64.rpm	157011	D:\BaseOS\Packages\device-mapper-multipath-0.8.7-35.el9.x86_64.rpm
Packages/device-mapper-multipath-libs-0.8.7-35.el9.i686.rpm	device-mapper-multipath-libs-0.8.7-35.el9.i686.rpm	314536	D:\BaseOS\Packages\device-mapper-multipath-libs-0.8.7-35.el9.i686.rpm
Packages/device-mapper-multipath-libs-0.8.7-35.el9.x86_64.rpm	device-mapper-multipath-libs-0.8.7-35.el9.x86_64.rpm	296654	D:\BaseOS\Packages\device-mapper-multipath-libs-0.8.7-35.el9.x86_64.rpm
Packages/device-mapper-persistent-data-1.1.0-1.el9.x86_64.rpm	device-mapper-persistent-data-1.1.0-1.el9.x86_64.rpm	1173142	D:\BaseOS\Packages\device-mapper-persistent-data-1.1.0-1.el9.x86_64.rpm
Packages/dhcp-client-4.4.2-19.b1.el9.x86_64.rpm	dhcp-client-4.4.2-19.b1.el9.x86_64.rpm	812977	D:\BaseOS\Packages\dhcp-client-4.4.2-19.b1.el9.x86_64.rpm
Packages/dhcp-common-4.4.2-19.b1.el9.noarch.rpm	dhcp-common-4.4.2-19.b1.el9.noarch.rpm	133925	D:\BaseOS\Packages\dhcp-common-4.4.2-19.b1.el9.noarch.rpm
